zip,county,pop
46542,18085,77328
46982,18085,77328
46910,18085,77328
46506,18085,77328
46975,18085,77328
46580,18085,77328
46510,18085,77328
46565,18087,37284
46767,18087,37284
46543,18087,37284
46746,18087,37284
46789,18087,37284
46571,18087,37284
46795,18087,37284
46771,18087,37284
46761,18087,37284
46540,18087,37284
46776,18087,37284
46786,18087,37284
46784,18087,37284
46747,18087,37284
46376,18089,495230
46377,18089,495230
46342,18089,495230
46406,18089,495230
46402,18089,495230
46320,18089,495230
46312,18089,495230
46307,18089,495230
46356,18089,495230
46405,18089,495230
46394,18089,495230
46308,18089,495230
46327,18089,495230
46341,18089,495230
46321,18089,495230
46319,18089,495230
46403,18089,495230
46410,18089,495230
46323,18089,495230
46409,18089,495230
46355,18089,495230
46408,18089,495230
46401,18089,495230
46322,18089,495230
46375,18089,495230
46303,18089,495230
46411,18089,495230
46311,18089,495230
46407,18089,495230
46324,18089,495230
46373,18089,495230
46404,18089,495230
46346,18091,111335
46383,18091,111335
46348,18091,111335
46391,18091,111335
46371,18091,111335
46552,18091,111335
46554,18091,111335
46365,18091,111335
46345,18091,111335
46340,18091,111335
46360,18091,111335
46350,18091,111335
46532,18091,111335
46574,18091,111335
46390,18091,111335
46382,18091,111335
47452,18093,46131
47446,18093,46131
47436,18093,46131
47467,18093,46131
47470,18093,46131
47462,18093,46131
47421,18093,46131
47420,18093,46131
47437,18093,46131
47451,18093,46131
47264,18093,46131
47401,18093,46131
46040,18095,131244
46048,18095,131244
46012,18095,131244
46056,18095,131244
46064,18095,131244
46017,18095,131244
46036,18095,131244
46063,18095,131244
46060,18095,131244
46015,18095,131244
46016,18095,131244
46070,18095,131244
46001,18095,131244
47356,18095,131244
46051,18095,131244
46013,18095,131244
46044,18095,131244
46011,18095,131244
46254,18097,904535
46268,18097,904535
46201,18097,904535
46259,18097,904535
46241,18097,904535
46204,18097,904535
46163,18097,904535
46234,18097,904535
46237,18097,904535
46214,18097,904535
46218,18097,904535
46217,18097,904535
46208,18097,904535
46230,18097,904535
46219,18097,904535
46183,18097,904535
46253,18097,904535
46227,18097,904535
46256,18097,904535
46202,18097,904535
46226,18097,904535
46249,18097,904535
46236,18097,904535
46298,18097,904535
46228,18097,904535
46222,18097,904535
46247,18097,904535
46205,18097,904535
46225,18097,904535
46077,18097,904535
46278,18097,904535
46229,18097,904535
46240,18097,904535
46283,18097,904535
46206,18097,904535
46224,18097,904535
46231,18097,904535
46107,18097,904535
46113,18097,904535
46260,18097,904535
46251,18097,904535
46213,18097,904535
46235,18097,904535
46250,18097,904535
46216,18097,904535
46244,18097,904535
46239,18097,904535
46282,18097,904535
46220,18097,904535
46285,18097,904535
46203,18097,904535
46221,18097,904535
46242,18097,904535
46504,18099,47045
46572,18099,47045
46574,18099,47045
46511,18099,47045
46570,18099,47045
46531,18099,47045
46524,18099,47045
46550,18099,47045
46536,18099,47045
46975,18099,47045
46563,18099,47045
46501,18099,47045
46537,18099,47045
46506,18099,47045
46513,18099,47045
47446,18101,10300
47581,18101,10300
47562,18101,10300
47432,18101,10300
47522,18101,10300
47470,18101,10300
47553,18101,10300
46958,18103,36850
46974,18103,36850
46921,18103,36850
46951,18103,36850
46932,18103,36850
46970,18103,36850
46901,18103,36850
46910,18103,36850
46971,18103,36850
46992,18103,36850
46919,18103,36850
46914,18103,36850
46926,18103,36850
46959,18103,36850
46911,18103,36850
47401,18105,138048
47458,18105,138048
47404,18105,138048
47421,18105,138048
47464,18105,138048
46151,18105,138048
47408,18105,138048
47405,18105,138048
47463,18105,138048
47436,18105,138048
47426,18105,138048
47406,18105,138048
47434,18105,138048
47402,18105,138048
47460,18105,138048
47429,18105,138048
47468,18105,138048
47403,18105,138048
47448,18105,138048
47433,18105,138048
47264,18105,138048
47462,18105,138048
47407,18105,138048
47994,18107,38207
47916,18107,38207
47965,18107,38207
47930,18107,38207
47989,18107,38207
47968,18107,38207
47954,18107,38207
47990,18107,38207
47933,18107,38207
46035,18107,38207
47967,18107,38207
47955,18107,38207
47940,18107,38207
46166,18109,69033
46160,18109,69033
46180,18109,69033
46113,18109,69033
46125,18109,69033
47433,18109,69033
46106,18109,69033
46118,18109,69033
46157,18109,69033
47456,18109,69033
46111,18109,69033
46151,18109,69033
46158,18109,69033
46120,18109,69033
46372,18111,14199
47942,18111,14199
47948,18111,14199
47951,18111,14199
46379,18111,14199
47964,18111,14199
47978,18111,14199
47922,18111,14199
47943,18111,14199
46349,18111,14199
46381,18111,14199
46310,18111,14199
47963,18111,14199
46710,18113,47547
46764,18113,47547
46701,18113,47547
46767,18113,47547
46732,18113,47547
46748,18113,47547
46796,18113,47547
46725,18113,47547
46755,18113,47547
46795,18113,47547
46794,18113,47547
46723,18113,47547
46562,18113,47547
46763,18113,47547
46784,18113,47547
46760,18113,47547
47017,18115,6093
47018,18115,6093
47011,18115,6093
47001,18115,6093
47040,18115,6093
47432,18117,19828
47108,18117,19828
47454,18117,19828
47118,18117,19828
47469,18117,19828
47452,18117,19828
47125,18117,19828
47140,18117,19828
47455,18119,21583
46166,18119,21583
47471,18119,21583
47460,18119,21583
47431,18119,21583
47833,18119,21583
47433,18119,21583
47404,18119,21583
47456,18119,21583
47427,18119,21583
46120,18119,21583
47841,18119,21583
47868,18119,21583
47459,18119,21583
47834,18121,17251
47874,18121,17251
47832,18121,17251
47830,18121,17251
47837,18121,17251
47836,18121,17251
47860,18121,17251
47859,18121,17251
47862,18121,17251
46135,18121,17251
47872,18121,17251
47574,18123,19408
47515,18123,19408
47576,18123,19408
47532,18123,19408
47137,18123,19408
47588,18123,19408
47520,18123,19408
47514,18123,19408
47551,18123,19408
47118,18123,19408
47513,18123,19408
47577,18123,19408
47586,18123,19408
47525,18123,19408
47666,18125,12849
47585,18125,12849
47660,18125,12849
47598,18125,12849
47640,18125,12849
47584,18125,12849
47619,18125,12849
47567,18125,12849
47590,18125,12849
47564,18125,12849
46307,18127,164386
46384,18127,164386
46390,18127,164386
46301,18127,164386
46304,18127,164386
46348,18127,164386
46385,18127,164386
46341,18127,164386
46302,18127,164386
46342,18127,164386
46347,18127,164386
46360,18127,164386
46403,18127,164386
46393,18127,164386
46368,18127,164386
46405,18127,164386
46383,18127,164386
46391,18127,164386
47712,18129,25840
47616,18129,25840
47612,18129,25840
47633,18129,25840
47620,18129,25840
47638,18129,25840
47631,18129,25840
47720,18129,25840
46985,18131,13395
47959,18131,13395
46960,18131,13395
46374,18131,13395
47946,18131,13395
46978,18131,13395
46968,18131,13395
46366,18131,13395
47957,18131,13395
46511,18131,13395
47960,18131,13395
46939,18131,13395
46996,18131,13395
46105,18133,37995
46171,18133,37995
46128,18133,37995
47989,18133,37995
46135,18133,37995
47868,18133,37995
46175,18133,37995
47456,18133,37995
46121,18133,37995
46120,18133,37995
46172,18133,37995
46170,18133,37995
47358,18135,26101
47354,18135,26101
47383,18135,26101
47368,18135,26101
47371,18135,26101
47382,18135,26101
47341,18135,26101
47340,18135,26101
47393,18135,26101
47394,18135,26101
47320,18135,26101
47380,18135,26101
47355,18135,26101
47373,18135,26101
47390,18135,26101
47006,18137,28702
47031,18137,28702
47033,18137,28702
47032,18137,28702
47041,18137,28702
47021,18137,28702
47034,18137,28702
47039,18137,28702
47042,18137,28702
47023,18137,28702
47240,18137,28702
47037,18137,28702
47250,18137,28702
47018,18137,28702
47017,18137,28702
46127,18139,17349
46155,18139,17349
47352,18139,17349
46173,18139,17349
46156,18139,17349
46161,18139,17349
46115,18139,17349
46146,18139,17349
46104,18139,17349
46182,18139,17349
46148,18139,17349
46150,18139,17349
46140,18139,17349
46133,18139,17349
46595,18141,266785
46536,18141,266785
46619,18141,266785
46613,18141,266785
46626,18141,266785
46546,18141,266785
46628,18141,266785
46634,18141,266785
46554,18141,266785
46616,18141,266785
46635,18141,266785
46556,18141,266785
46624,18141,266785
46550,18141,266785
46561,18141,266785
46614,18141,266785
46552,18141,266785
46573,18141,266785
46544,18141,266785
46601,18141,266785
46660,18141,266785
46574,18141,266785
46637,18141,266785
46563,18141,266785
46530,18141,266785
46617,18141,266785
46506,18141,266785
46615,18141,266785
46545,18141,266785
46680,18141,266785
47177,18143,24044
47170,18143,24044
47230,18143,24044
47147,18143,24044
47138,18143,24044
47126,18143,24044
47102,18143,24044
47234,18145,44435
46131,18145,44435
46126,18145,44435
47272,18145,44435
46176,18145,44435
46150,18145,44435
47246,18145,44435
46161,18145,44435
46110,18145,44435
46130,18145,44435
46182,18145,44435
46144,18145,44435
46124,18145,44435
46162,18145,44435
46163,18145,44435
46259,18145,44435
47601,18147,20948
47532,18147,20948
47537,18147,20948
47552,18147,20948
47637,18147,20948
47550,18147,20948
47615,18147,20948
47635,18147,20948
47536,18147,20948
47634,18147,20948
47577,18147,20948
47611,18147,20948
47617,18147,20948
47523,18147,20948
47531,18147,20948
47556,18147,20948
47579,18147,20948
47541,18147,20948
46960,18149,23310
46531,18149,23310
46374,18149,23310
46366,18149,23310
46996,18149,23310
46534,18149,23310
46511,18149,23310
46968,18149,23310
46563,18149,23310
46574,18149,23310
46532,18149,23310
46747,18151,34116
46742,18151,34116
46737,18151,34116
46776,18151,34116
46705,18151,34116
46703,18151,34116
46761,18151,34116
46779,18151,34116
46793,18151,34116
47850,18153,21379
47838,18153,21379
47852,18153,21379
47882,18153,21379
47879,18153,21379
47858,18153,21379
47849,18153,21379
47865,18153,21379
47861,18153,21379
47848,18153,21379
47438,18153,21379
47855,18153,21379
47043,18155,10509
47019,18155,10509
47020,18155,10509
47040,18155,10509
47038,18155,10509
47224,18155,10509
47018,18155,10509
47017,18155,10509
47250,18155,10509
47011,18155,10509
47930,18157,173317
47924,18157,173317
47941,18157,173317
46058,18157,173317
47905,18157,173317
47906,18157,173317
47983,18157,173317
47907,18157,173317
47920,18157,173317
47970,18157,173317
47903,18157,173317
47902,18157,173317
47918,18157,173317
47996,18157,173317
47904,18157,173317
46041,18157,173317
47962,18157,173317
47992,18157,173317
47955,18157,173317
47967,18157,173317
46923,18157,173317
47901,18157,173317
47909,18157,173317
47981,18157,173317
46902,18159,15917
46039,18159,15917
46072,18159,15917
46076,18159,15917
46069,18159,15917
46031,18159,15917
46036,18159,15917
46050,18159,15917
46979,18159,15917
46068,18159,15917
46049,18159,15917
46045,18159,15917
46047,18159,15917
47353,18161,7449
47003,18161,7449
47325,18161,7449
47331,18161,7449
47715,18163,179610
47720,18163,179610
47713,18163,179610
47708,18163,179610
47710,18163,179610
47711,18163,179610
47639,18163,179610
47712,18163,179610
47747,18163,179610
47714,18163,179610
47750,18163,179610
47638,18163,179610
47719,18163,179610
47728,18163,179610
47724,18163,179610
47722,18163,179610
47618,18163,179610
47613,18163,179610
47725,18163,179610
47716,18163,179610
47721,18163,179610
47875,18165,16224
47854,18165,16224
47831,18165,16224
47974,18165,16224
47847,18165,16224
47966,18165,16224
47928,18165,16224
47842,18165,16224
47932,18165,16224
47884,18165,16224
47802,18167,107805
47874,18167,107805
47871,18167,107805
47858,18167,107805
47834,18167,107805
47801,18167,107805
47870,18167,107805
47805,18167,107805
47876,18167,107805
47866,18167,107805
47807,18167,107805
47842,18167,107805
47850,18167,107805
47809,18167,107805
47885,18167,107805
47878,18167,107805
47880,18167,107805
47851,18167,107805
47863,18167,107805
47869,18167,107805
47803,18167,107805
47804,18167,107805
46990,18169,32804
46941,18169,32804
46962,18169,32804
46926,18169,32804
46982,18169,32804
46980,18169,32804
46702,18169,32804
46919,18169,32804
46911,18169,32804
46787,18169,32804
46984,18169,32804
46943,18169,32804
46940,18169,32804
46750,18169,32804
46974,18169,32804
46946,18169,32804
46970,18169,32804
46992,18169,32804
47921,18171,8490
47991,18171,8490
47917,18171,8490
47918,18171,8490
47970,18171,8490
47982,18171,8490
47993,18171,8490
47932,18171,8490
47906,18171,8490
47944,18171,8490
47971,18171,8490
47975,18171,8490
47619,18173,59643
47660,18173,59643
47613,18173,59643
47639,18173,59643
47637,18173,59643
47610,18173,59643
47541,18173,59643
47630,18173,59643
47537,18173,59643
47601,18173,59643
47523,18173,59643
47281,18175,28162
47120,18175,28162
47108,18175,28162
47106,18175,28162
47167,18175,28162
47452,18175,28162
47170,18175,28162
47164,18175,28162
47126,18175,28162
47115,18175,28162
47145,18175,28162
47165,18175,28162
47125,18175,28162
47357,18177,68797
47354,18177,68797
47358,18177,68797
47325,18177,68797
47393,18177,68797
47330,18177,68797
47370,18177,68797
47327,18177,68797
47375,18177,68797
47374,18177,68797
47324,18177,68797
47331,18177,68797
47346,18177,68797
47392,18177,68797
47345,18177,68797
47339,18177,68797
47335,18177,68797
47360,18177,68797
47341,18177,68797
47355,18177,68797
46799,18179,27677
46770,18179,27677
46781,18179,27677
46714,18179,27677
46733,18179,27677
46731,18179,27677
46798,18179,27677
47326,18179,27677
46783,18179,27677
47348,18179,27677
46759,18179,27677
46777,18179,27677
46766,18179,27677
47359,18179,27677
46778,18179,27677
46952,18179,27677
46792,18179,27677
46819,18179,27677
46791,18179,27677
46740,18179,27677
47960,18181,24612
47980,18181,24612
47995,18181,24612
47929,18181,24612
47920,18181,24612
47970,18181,24612
46978,18181,24612
47923,18181,24612
46996,18181,24612
47978,18181,24612
47997,18181,24612
47959,18181,24612
47950,18181,24612
47925,18181,24612
46985,18181,24612
47926,18181,24612
47906,18181,24612
46787,18183,33234
46562,18183,33234
46764,18183,33234
46962,18183,33234
46750,18183,33234
46814,18183,33234
46725,18183,33234
46783,18183,33234
46818,18183,33234
46723,18183,33234
50846,19001,7628
50858,19001,7628
50837,19001,7628
50250,19001,7628
50859,19001,7628
50155,19001,7628
50002,19001,7628
50164,19001,7628
50801,19001,7628
50048,19001,7628
50070,19001,7628
50020,19001,7628
50849,19001,7628
50273,19001,7628
50837,19003,4027
50857,19003,4027
50864,19003,4027
50859,19003,4027
50843,19003,4027
50851,19003,4027
50801,19003,4027
50853,19003,4027
50839,19003,4027
50841,19003,4027
52159,19005,14285
52170,19005,14285
52151,19005,14285
52146,19005,14285
52101,19005,14285
52172,19005,14285
52160,19005,14285
52162,19005,14285
52156,19005,14285
52140,19005,14285
52544,19007,12858
52572,19007,12858
52593,19007,12858
52555,19007,12858
52569,19007,12858
52594,19007,12858
52549,19007,12858
52590,19007,12858
52581,19007,12858
52574,19007,12858
52571,19007,12858
50025,19009,6077
50117,19009,6077
51531,19009,6077
50076,19009,6077
51455,19009,6077
50022,19009,6077
50042,19009,6077
50058,19009,6077
51543,19009,6077
51463,19009,6077
50110,19009,6077
50020,19009,6077
52315,19011,26044
52301,19011,26044
52249,19011,26044
52352,19011,26044
52225,19011,26044
52346,19011,26044
52206,19011,26044
52318,19011,26044
52208,19011,26044
52345,19011,26044
52210,19011,26044
52354,19011,26044
52209,19011,26044
52229,19011,26044
52332,19011,26044
52313,19011,26044
52224,19011,26044
52257,19011,26044
50651,19011,26044
52404,19011,26044
52228,19011,26044
52351,19011,26044
52349,19011,26044
52324,19011,26044
52213,19011,26044
50614,19013,130843
50623,19013,130843
50613,19013,130843
50667,19013,130843
50701,19013,130843
50612,19013,130843
50648,19013,130843
50622,19013,130843
50668,19013,130843
50703,19013,130843
50707,19013,130843
50643,19013,130843
50629,19013,130843
50702,19013,130843
50651,19013,130843
50704,19013,130843
50669,19013,130843
50626,19013,130843
50634,19013,130843
50647,19013,130843
50014,19015,26324
50064,19015,26324
50134,19015,26324
50220,19015,26324
50217,19015,26324
50036,19015,26324
50031,19015,26324
50249,19015,26324
50156,19015,26324
50040,19015,26324
50212,19015,26324
50235,19015,26324
50248,19015,26324
50276,19015,26324
50039,19015,26324
50530,19015,26324
50223,19015,26324
50107,19015,26324
50152,19015,26324
50645,19017,24294
50677,19017,24294
50676,19017,24294
50622,19017,24294
50613,19017,24294
50674,19017,24294
50658,19017,24294
50668,19017,24294
50647,19017,24294
50670,19017,24294
50631,19017,24294
50629,19017,24294
50666,19017,24294
50630,19017,24294
50682,19019,20988
50648,19019,20988
50641,19019,20988
50650,19019,20988
52218,19019,20988
50644,19019,20988
52352,19019,20988
50629,19019,20988
50654,19019,20988
50607,19019,20988
52329,19019,20988
50671,19019,20988
50662,19019,20988
52210,19019,20988
52326,19019,20988
50576,19021,20215
50568,19021,20215
51005,19021,20215
51002,19021,20215
50554,19021,20215
50588,19021,20215
51047,19021,20215
50592,19021,20215
51033,19021,20215
50585,19021,20215
50565,19021,20215
50510,19021,20215
51366,19021,20215
51020,19021,20215
50660,19023,14899
50666,19023,14899
50658,19023,14899
50619,19023,14899
50625,19023,14899
50604,19023,14899
50670,19023,14899
50602,19023,14899
50636,19023,14899
50601,19023,14899
50433,19023,14899
50608,19023,14899
50611,19023,14899
50665,19023,14899
50649,19023,14899
50605,19023,14899
50677,19023,14899
50561,19025,9936
50538,19025,9936
51433,19025,9936
50551,19025,9936
50552,19025,9936
50050,19025,9936
50563,19025,9936
51453,19025,9936
50575,19025,9936
51449,19025,9936
50579,19025,9936
50586,19025,9936
50583,19025,9936
50540,19025,9936
51466,19027,20751
50050,19027,20751
51443,19027,20751
51452,19027,20751
51436,19027,20751
51430,19027,20751
51444,19027,20751
51453,19027,20751
51462,19027,20751
51467,19027,20751
51440,19027,20751
51449,19027,20751
51451,19027,20751
51459,19027,20751
51463,19027,20751
50058,19027,20751
51401,19027,20751
51455,19027,20751
50042,19029,13865
51535,19029,13865
50020,19029,13865
50864,19029,13865
50843,19029,13865
51552,19029,13865
50853,19029,13865
50022,19029,13865
51544,19029,13865
50837,19029,13865
50274,19029,13865
52306,19031,18446
52333,19031,18446
52765,19031,18446
52720,19031,18446
52778,19031,18446
52772,19031,18446
52721,19031,18446
52255,19031,18446
52776,19031,18446
52253,19031,18446
52216,19031,18446
52747,19031,18446
52777,19031,18446
52337,19031,18446
52320,19031,18446
52760,19031,18446
52358,19031,18446
52323,19031,18446
50456,19033,44083
50477,19033,44083
50402,19033,44083
50475,19033,44083
50482,19033,44083
50444,19033,44083
50467,19033,44083
50434,19033,44083
50458,19033,44083
50464,19033,44083
50428,19033,44083
50468,19033,44083
50457,19033,44083
50433,19033,44083
50401,19033,44083
50479,19033,44083
50469,19033,44083
51047,19035,12011
51020,19035,12011
51012,19035,12011
51025,19035,12011
51035,19035,12011
51058,19035,12011
51016,19035,12011
51037,19035,12011
51048,19035,12011
51049,19035,12011
51014,19035,12011
51005,19035,12011
51046,19035,12011
51061,19035,12011
51029,19035,12011
51050,19035,12011
50659,19037,12409
50603,19037,12409
50674,19037,12409
52171,19037,12409
52154,19037,12409
50658,19037,12409
50645,19037,12409
50661,19037,12409
50630,19037,12409
50616,19037,12409
52132,19037,12409
52144,19037,12409
50254,19039,9286
50174,19039,9286
50257,19039,9286
50108,19039,9286
50275,19039,9286
50222,19039,9286
50213,19039,9286
50151,19039,9286
50264,19039,9286
50149,19039,9286
50210,19039,9286
51346,19041,16649
51338,19041,16649
51341,19041,16649
51358,19041,16649
50554,19041,16649
50515,19041,16649
51357,19041,16649
51364,19041,16649
51340,19041,16649
51301,19041,16649
51343,19041,16649
51333,19041,16649
50585,19041,16649
51366,19041,16649
51047,19041,16649
51033,19041,16649
51058,19041,16649
52076,19043,18056
52158,19043,18056
52043,19043,18056
52169,19043,18056
52162,19043,18056
52066,19043,18056
52042,19043,18056
52135,19043,18056
52050,19043,18056
52073,19043,18056
52157,19043,18056
52035,19043,18056
50606,19043,18056
52047,19043,18056
52156,19043,18056
52052,19043,18056
52141,19043,18056
52072,19043,18056
52053,19043,18056
52159,19043,18056
52048,19043,18056
52049,19043,18056
52044,19043,18056
52077,19043,18056
52064,19045,49074
52037,19045,49074
52742,19045,49074
52731,19045,49074
52757,19045,49074
52729,19045,49074
52777,19045,49074
52070,19045,49074
52732,19045,49074
52774,19045,49074
52060,19045,49074
52751,19045,49074
52069,19045,49074
52730,19045,49074
52254,19045,49074
52771,19045,49074
52701,19045,49074
52727,19045,49074
52323,19045,49074
52207,19045,49074
52750,19045,49074
51529,19047,17100
51467,19047,17100
51432,19047,17100
51455,19047,17100
51527,19047,17100
51520,19047,17100
51060,19047,17100
51460,19047,17100
51034,19047,17100
51461,19047,17100
51439,19047,17100
51441,19047,17100
51528,19047,17100
51454,19047,17100
51448,19047,17100
51436,19047,17100
51006,19047,17100
51465,19047,17100
51019,19047,17100
51442,19047,17100
50063,19049,66997
50167,19049,66997
50216,19049,66997
50220,19049,66997
50109,19049,66997
50066,19049,66997
50146,19049,66997
50038,19049,66997
50128,19049,66997
50325,19049,66997
50072,19049,66997
50277,19049,66997
50003,19049,66997
50323,19049,66997
50276,19049,66997
50261,19049,66997
50263,19049,66997
50070,19049,66997
50039,19049,66997
50156,19049,66997
50061,19049,66997
50069,19049,66997
50111,19049,66997
50233,19049,66997
50266,19049,66997
52572,19051,8718
52584,19051,8718
52594,19051,8718
52554,19051,8718
52588,19051,8718
52570,19051,8718
52537,19051,8718
52552,19051,8718
52560,19051,8718
50140,19053,8382
50067,19053,8382
50262,19053,8382
50065,19053,8382
50108,19053,8382
50103,19053,8382
50144,19053,8382
50264,19053,8382
52036,19055,17721
52330,19055,17721
52057,19055,17721
52078,19055,17721
52065,19055,17721
52223,19055,17721
50650,19055,17721
52218,19055,17721
50654,19055,17721
52041,19055,17721
52040,19055,17721
52038,19055,17721
52237,19055,17721
52042,19055,17721
52076,19055,17721
52310,19055,17721
52035,19055,17721
52050,19055,17721
52658,19057,40268
52660,19057,40268
52623,19057,40268
52637,19057,40268
52638,19057,40268
52650,19057,40268
52601,19057,40268
52646,19057,40268
52644,19057,40268
52655,19057,40268
52645,19057,40268
52640,19057,40268
51360,19059,16778
51351,19059,16778
51345,19059,16778
51347,19059,16778
51333,19059,16778
51363,19059,16778
51364,19059,16778
51334,19059,16778
51355,19059,16778
51301,19059,16778
51331,19059,16778
51338,19059,16778
52002,19061,93776
52056,19061,93776
52003,19061,93776
52065,19061,93776
52004,19061,93776
52054,19061,93776
52045,19061,93776
52053,19061,93776
52099,19061,93776
52046,19061,93776
52079,19061,93776
52068,19061,93776
52039,19061,93776
52078,19061,93776
52033,19061,93776
52073,19061,93776
52032,19061,93776
52001,19061,93776
52040,19061,93776
52052,19061,93776
52031,19061,93776
50531,19063,10263
51334,19063,10263
50578,19063,10263
51365,19063,10263
51342,19063,10263
50514,19063,10263
51364,19063,10263
52171,19065,20894
52161,19065,20894
50664,19065,20894
52142,19065,20894
52144,19065,20894
50607,19065,20894
52164,19065,20894
52175,19065,20894
52135,19065,20894
50606,19065,20894
52147,19065,20894
50650,19065,20894
50662,19065,20894
50681,19065,20894
52169,19065,20894
50655,19065,20894
52166,19065,20894
52162,19065,20894
50674,19065,20894
52133,19065,20894
50671,19065,20894
52141,19065,20894
52076,19065,20894
50629,19065,20894
50458,19067,16204
50471,19067,16204
50636,19067,16204
50653,19067,16204
50461,19067,16204
50620,19067,16204
50460,19067,16204
50435,19067,16204
50616,19067,16204
50468,19067,16204
50433,19067,16204
50645,19067,16204
50658,19067,16204
50041,19069,10650
50420,19069,10650
50452,19069,10650
50441,19069,10650
50006,19069,10650
50625,19069,10650
50457,19069,10650
50126,19069,10650
50601,19069,10650
50479,19069,10650
50071,19069,10650
50633,19069,10650
50605,19069,10650
50433,19069,10650
50431,19069,10650
50227,19069,10650
50475,19069,10650
50427,19069,10650
51649,19071,7373
51640,19071,7373
51647,19071,7373
51654,19071,7373
51653,19071,7373
51652,19071,7373
51645,19071,7373
51601,19071,7373
51650,19071,7373
51648,19071,7373
51603,19071,7373
51639,19071,7373
50029,19073,9304
50220,19073,9304
51443,19073,9304
51462,19073,9304
50217,19073,9304
50129,19073,9304
51453,19073,9304
50128,19073,9304
50107,19073,9304
50064,19073,9304
50235,19073,9304
50058,19073,9304
50059,19073,9304
50050,19073,9304
50026,19073,9304
50680,19075,12431
50613,19075,12431
50638,19075,12431
50609,19075,12431
50624,19075,12431
50657,19075,12431
50148,19075,12431
50601,19075,12431
50627,19075,12431
50621,19075,12431
50672,19075,12431
50665,19075,12431
50643,19075,12431
50660,19075,12431
50642,19075,12431
50669,19075,12431
50673,19075,12431
50604,19075,12431
50250,19077,10915
50277,19077,10915
50076,19077,10915
50070,19077,10915
50233,19077,10915
50048,19077,10915
50216,19077,10915
50146,19077,10915
50026,19077,10915
50164,19077,10915
50115,19077,10915
50029,19077,10915
50002,19077,10915
50058,19077,10915
50020,19077,10915
50128,19077,10915
50006,19079,15614
50246,19079,15614
50034,19079,15614
50230,19079,15614
50249,19079,15614
50075,19079,15614
50532,19079,15614
50595,19079,15614
50036,19079,15614
50248,19079,15614
50271,19079,15614
50236,19079,15614
50132,19079,15614
50130,19079,15614
50599,19079,15614
50231,19079,15614
50482,19081,11320
50423,19081,11320
50421,19081,11320
50439,19081,11320
50457,19081,11320
50432,19081,11320
50434,19081,11320
50430,19081,11320
50484,19081,11320
50449,19081,11320
50483,19081,11320
50438,19081,11320
50436,19081,11320
50447,19081,11320
50627,19083,17479
50154,19083,17479
50230,19083,17479
50601,19083,17479
50126,19083,17479
50672,19083,17479
50006,19083,17479
50269,19083,17479
50258,19083,17479
50102,19083,17479
50206,19083,17479
50122,19083,17479
50259,19083,17479
50227,19083,17479
51579,19085,14838
51563,19085,14838
51545,19085,14838
51558,19085,14838
51550,19085,14838
51565,19085,14838
51546,19085,14838
51570,19085,14838
51555,19085,14838
51559,19085,14838
51564,19085,14838
51557,19085,14838
51529,19085,14838
51556,19085,14838
52649,19087,20242
52652,19087,20242
52659,19087,20242
52654,19087,20242
52641,19087,20242
52623,19087,20242
52621,19087,20242
52647,19087,20242
52656,19087,20242
52644,19087,20242
52645,19087,20242
52630,19087,20242
52635,19087,20242
52134,19089,9568
52163,19089,9568
52154,19089,9568
50603,19089,9568
52136,19089,9568
50659,19089,9568
52132,19089,9568
52155,19089,9568
50628,19089,9568
50466,19089,9568
52171,19089,9568
50558,19091,9818
50560,19091,9818
50516,19091,9818
50541,19091,9818
50533,19091,9818
50519,19091,9818
50548,19091,9818
50591,19091,9818
50520,19091,9818
50430,19091,9818
50529,19091,9818
50570,19091,9818
50545,19091,9818
50582,19091,9818
50542,19091,9818
50577,19091,9818
51025,19093,7113
51006,19093,7113
51016,19093,7113
51020,19093,7113
51445,19093,7113
51061,19093,7113
51448,19093,7113
51431,19093,7113
51053,19093,7113
51018,19093,7113
51019,19093,7113
52301,19095,16320
52204,19095,16320
52361,19095,16320
52251,19095,16320
52347,19095,16320
52325,19095,16320
52318,19095,16320
52232,19095,16320
52208,19095,16320
52220,19095,16320
52222,19095,16320
52221,19095,16320
52203,19095,16320
52307,19095,16320
52322,19095,16320
52257,19095,16320
52236,19095,16320
52308,19095,16320
52356,19095,16320
52316,19095,16320
52209,19095,16320
52355,19095,16320
52334,19095,16320
52207,19097,19807
52309,19097,19807
52071,19097,19807
52032,19097,19807
52037,19097,19807
52054,19097,19807
52075,19097,19807
52070,19097,19807
52079,19097,19807
52060,19097,19807
52731,19097,19807
52031,19097,19807
52069,19097,19807
52030,19097,19807
52064,19097,19807
52074,19097,19807
50137,19099,36823
50251,19099,36823
50208,19099,36823
50112,19099,36823
50054,19099,36823
50141,19099,36823
50028,19099,36823
50234,19099,36823
50135,19099,36823
50169,19099,36823
50127,19099,36823
50106,19099,36823
50237,19099,36823
50232,19099,36823
50228,19099,36823
50055,19099,36823
50170,19099,36823
50153,19099,36823
50162,19099,36823
50168,19099,36823
52580,19101,16791
52563,19101,16791
52556,19101,16791
52567,19101,16791
52576,19101,16791
52635,19101,16791
52540,19101,16791
52651,19101,16791
52533,19101,16791
52588,19101,16791
52554,19101,16791
52654,19101,16791
52535,19101,16791
52641,19101,16791
52557,19101,16791
52585,19101,16791
52327,19103,131627
52235,19103,131627
52325,19103,131627
52356,19103,131627
52404,19103,131627
52245,19103,131627
52766,19103,131627
52240,19103,131627
52755,19103,131627
